url;text;is_birthday
https://twitter.com/casquinha_jj/status/1246157369194745856;Hoje é aniversário do meu filhote, vejo como o tempo passa rápido,  pois parece que ele nasceu faz pouco tempo! Enz… https://t.co/vV3r0eYtV0;0
https://twitter.com/celiaamara2/status/1246156789860761603;RT @aldacelia: Hoje é meu aniversário! Filha do meio entre cinco meninas, o primeiro som que saiu dos meus minúsculos lábios aconteceu no i…;0
https://twitter.com/junnieblossom/status/1246155913582477314;HOJE É ANIVERSÁRIO DO MEU PRIMO E EU ESQUECI AAA;0
https://twitter.com/Robert_BBMP/status/1246155776080728068;@ECBahia Obrigado amor da minha vida! Mas hoje não é meu aniversário não... 😅❤️;0
https://twitter.com/raaysousa13/status/1246155593150271488;hoje é aniversário do meu papitoooo, meu fechamento ntj;0
https://twitter.com/bmelribeiro1/status/1246154260456357889;hoje faltam exatamente um mês p meu aniversário, e eu tô dando graças a deus de ter cancelado a festa. Tô vendo q vou quarentar;0
https://twitter.com/dearmaliwal/status/1246153687686197249;hoje é aniversário do meu tio e eu nem sei parabéns 😅;0
https://twitter.com/euiriojunior/status/1246153341664714752;Hoje é aniversário do meu irmão @CaioBernard2;0
https://twitter.com/Kainanzera/status/1246152657552711682;Hoje é aniversário do meu vô 🥰🥰🥰;0
https://twitter.com/oliveiradafne7_/status/1246151922094092289;RT @CelionCelino: Hoje se estivesse aqui ia dizer feliz aniversário coroa, te amo vamos fazer churrasco? 😢😢. Obrigada meu Deus, por ter me…;0
https://twitter.com/mauroventurini/status/1246151801696653312;RT @ManCityPT: Hoje é dia dele! 🎊🎉  O @gabrieljesus33 está fazendo aniversário. Parabéns meu camisa 9️⃣! Lhe desejamos muito sucesso e mu…;0
https://twitter.com/talita_fariast/status/1246151630321483776;hoje é aniversário da minha mãe e eu nem estava lembrando, perdi totalmente a noção dos dias. MEU DEEEEEUS;0
https://twitter.com/i_mundinho/status/1246151628614438914;RT @isabelafonsek: Hoje é aniversário do meu amiguxo mais malhado e gostosão da ufg inteira e por limitação de recursos só tenho foto feia…;0
https://twitter.com/russo2097/status/1246151057253810176;Hoje o aniversário é do Igor mas o presente foi meu de encontrar com ele no centro, amigo você e foda demaisss;0
https://twitter.com/gistefanelli/status/1246150897459253250;Hoje é o dia de uma pessoa muito especial aqui no TT! @BellaFilet ,feliz aniversário! Que Deus abençoe a sua vida e… https://t.co/ejF8nDUvQ6;0
https://twitter.com/thayramos20/status/1246150583662399488;RT @larimedeiros25: Vamos então para uma relação de amor e ódio (mais ódio que amor, as vezes). Hoje é o dia dessa 22, eu poderia ter deixa…;0
https://twitter.com/Israelmcrf/status/1246150570228023298;RT @ManCityPT: Hoje é dia dele! 🎊🎉  O @gabrieljesus33 está fazendo aniversário. Parabéns meu camisa 9️⃣! Lhe desejamos muito sucesso e mu…;0
https://twitter.com/Dinsjani/status/1246149675180265476;RT @brunoreisba: Estamos trabalhando dia e noite nas ruas, buscando evitar propagação do vírus. Sabe qual é o motivo disso tudo? O cuidado…;0
https://twitter.com/protectcontente/status/1246149556305305605;hoje também é aniversário do meu bebê gabriel jesus ❤❤❤❤❤💖💖💖💖💖😍😍😍😍;0
https://twitter.com/matheus751krt/status/1246149064116310017;@Eduardo51595736 Hoje não e meu aniversário 😂;0
https://twitter.com/xlaviex/status/1246149014141177862;amanhã é meu aniversário, hoje é oficialmente véspera do dia internacional de eu mesma;0
https://twitter.com/27bi95/status/1246148781709631495;RT @CelionCelino: Hoje se estivesse aqui ia dizer feliz aniversário coroa, te amo vamos fazer churrasco? 😢😢. Obrigada meu Deus, por ter me…;0
https://twitter.com/darshany/status/1246148553849921536;minha mãe queria que eu fosse almoçar com ela amanhã, por ser meu aniversário pensei durante a semana inteira e hoj… https://t.co/Uumv6k2gaG;0
https://twitter.com/LiraSalomao/status/1246148509314801664;RT @GentlemanJackBR: E a Suranne Jones desejando 'Feliz aniversário' pra Anne Lister ♥♥♥ meu coração tá pra não suportar mais hoje  #Gentle…;0
https://twitter.com/isabelafonsek/status/1246148408580210689;Hoje é aniversário do meu amiguxo mais malhado e gostosão da ufg inteira e por limitação de recursos só tenho foto… https://t.co/SuzHAybJwt;0
https://twitter.com/larimedeiros25/status/1246148205018075139;Vamos então para uma relação de amor e ódio (mais ódio que amor, as vezes). Hoje é o dia dessa 22, eu poderia ter d… https://t.co/OzrRtaXDVJ;0
https://twitter.com/Hjp09116341/status/1246148193596956674;RT @exosujuloey: Hoje é o dia do meu amorzinho mais lindo de vida! Feliz aniversário, Hyukjae. Eu amo você até o infinito ❤❤ #HappyEunhyukD…;0
https://twitter.com/lucrvgX/status/1246148141239472128;RT @ManCityPT: Hoje é dia dele! 🎊🎉  O @gabrieljesus33 está fazendo aniversário. Parabéns meu camisa 9️⃣! Lhe desejamos muito sucesso e mu…;0
https://twitter.com/Mayra_Rocha01/status/1246148046020153344;RT @CelionCelino: Hoje se estivesse aqui ia dizer feliz aniversário coroa, te amo vamos fazer churrasco? 😢😢. Obrigada meu Deus, por ter me…;0
https://twitter.com/mandsep_/status/1246147241913520130;hoje é aniversário do meu menino!!!! parabéns meu amor, muita saúde e glórias na sua vida TE AMO 💚 @gabrieljesus33;0
https://twitter.com/renatinhacgc/status/1246147011142922246;Hoje é aniversário do menino Jesus? FELIZ NATAL GALERA!  Meu menino e meu Mozão numa foto, assim meu coração não ag… https://t.co/rSI5VaVR88;0
https://twitter.com/idfcvante/status/1246146778170298368;não deixarei nada estragar meu dia pois hoje é aniversário da pessoa mais iluminada da minha vida vulgo bella, e ta… https://t.co/HTuIECFyGA;0
https://twitter.com/DaMaloca_23/status/1246146586431930369;RT @ManCityPT: Hoje é dia dele! 🎊🎉  O @gabrieljesus33 está fazendo aniversário. Parabéns meu camisa 9️⃣! Lhe desejamos muito sucesso e mu…;0
https://twitter.com/Joycesf_16/status/1246146547500355584;RT @kaalandin: galera, uma pesquisa rápida aqui, meu cachorro ta home office e pediu pra eu perguntar .. vocês mandariam textinho de feliz…;0
